x,t,tf,ts
0.83589685,0.151,3.50389,3.0462606
0.43082187,0.152,2.5722415,1.7131357
0.15445624,0.696,1.0001925,1.0001564
0.13543124,0.15,0.99992037,0.99978006
0.90844065,0.961,1.1295435,1.0911187
0.40260625,0.398,1.0655881,1.024943
0.8500438,0.746,1.3416386,1.2128515
0.3001375,0.994,0.99961877,0.99973047
0.75433123,0.164,3.3561049,2.8347712
0.6656906,0.252,2.7507837,2.227986
0.31025,0.577,1.0004182,1.0001974
0.57640314,0.33,2.0072575,1.5965594
0.0829875,0.011,0.9997324,0.99959207
0.8582406,0.299,2.9662936,2.5574923
0.72679377,0.064,3.7417939,3.071696
0.2871375,0.861,0.9999392,0.9999147
0.39411563,0.432,1.0257629,1.0096978
0.27935937,0.6,1.0004807,1.00032
0.5546375,0.28,2.2090895,1.7134292
0.27409062,0.291,1.0008376,0.99986035
0.41624686,0.349,1.1966683,1.0791823
0.7022656,0.685,1.1921448,1.1075778
0.5533594,0.119,3.254272,2.419253
0.58799374,0.405,1.67829,1.3883753
0.77690315,0.064,3.7688608,3.1661904
0.3808,0.224,1.5688387,1.203406
0.7684906,0.149,3.4367824,2.9188426
0.11899687,0.56,1.0000925,1.0001979
0.7437031,0.349,2.4745514,2.054977
0.038134374,0.325,1.0000172,0.99985397
0.5342938,0.732,1.0077088,1.0040895
0.464725,0.985,1.000077,1.0003648
0.7042937,0.424,2.0016177,1.6589135
0.27077812,0.873,0.99989676,0.99992937
0.9186594,0.087,3.7646053,3.3349607
0.45049375,0.194,2.3135538,1.6299119
0.119503126,0.864,1.0000397,1.0000936
0.2237375,0.432,0.9998795,1.0000694
0.85319376,0.212,3.3014722,2.8747647
0.8618125,0.574,1.8549689,1.589844
0.8834375,0.428,2.4833162,2.1218736
0.24550626,0.436,0.9998124,1.0000907
0.9440187,0.906,1.2222433,1.148792
0.5039281,0.629,1.019266,1.0090504
0.21397187,0.347,0.99950993,0.9998859
0.07085,0.083,0.99953187,0.9996549
0.34675938,0.071,2.9426582,1.5150728
0.53064376,0.253,2.2784448,1.7325481
0.70133436,0.143,3.3748944,2.7831516
0.20526876,0.807,1.0001707,1.000046
0.63504374,0.649,1.1372211,1.072583
0.42645937,0.248,1.7366538,1.317464
0.20165,0.474,1.0001423,1.0001088
0.61302185,0.675,1.0794404,1.0408268
0.34632814,0.752,1.0004823,1.000097
0.8498312,0.934,1.0934911,1.059659
0.17239687,0.546,1.0001764,1.0002096
0.22610313,0.119,1.0003803,0.9987016
0.35680312,0.649,1.000398,1.0000879
0.9119313,0.097,3.7332077,3.3062174
0.69675,0.743,1.1095499,1.0593182
0.89715314,0.288,3.079506,2.6863613
0.04420625,0.909,0.9998626,1.000028
0.389375,0.82,1.0003948,1.000238
0.9501625,0.844,1.3257766,1.213944
0.21061562,0.227,0.99982667,0.9998436
0.94075,0.112,3.7071214,3.311906
0.0078625,0.978,0.9996379,1.0000244
0.7789438,0.869,1.080964,1.0451156
0.04116875,0.693,1.0001688,1.0001204
0.7683719,0.22,3.1356504,2.654304
0.37550312,0.774,1.0004606,1.0001723
0.76144063,0.289,2.8060799,2.3528373
0.30822188,0.11,1.8321968,1.1520705
0.37981874,0.304,1.1795623,1.0638187
0.57955,0.563,1.1708442,1.0875326
0.7414031,0.888,1.0443867,1.0236658
0.35623437,0.078,2.9193223,1.558824
0.59046876,0.738,1.0252202,1.0129644
0.24060312,0.763,1.0002217,1.000148
0.106275,0.4,0.99993706,1.000181
0.6023875,0.418,1.6754175,1.3918581
0.11695,0.039,1.000042,0.9996535
0.7057313,0.291,2.6559973,2.183506
0.733325,0.603,1.4324481,1.2620416
0.7709625,0.475,1.9851243,1.6693358
0.01124375,0.549,1.0001448,1.0000346
0.13729687,0.782,1.0001135,1.0000949
0.93729377,0.16,3.5673885,3.1867962
0.19399688,0.395,0.9999151,0.99997175
0.40662187,0.378,1.1026442,1.0397071
0.33715937,0.082,2.670272,1.4096385
0.159275,0.383,0.99991834,1.0000257
0.81624687,0.115,3.6131804,3.11592
0.71713436,0.444,1.9537343,1.6277138
0.7919125,0.891,1.0759943,1.0432467
0.5966531,0.006,3.9663267,2.837173
0.35790938,0.74,1.0004952,1.000113
0.7734375,0.314,2.7178798,2.282158
0.3403125,0.296,1.0617073,1.01726
0.82334375,0.794,1.2123642,1.126434
0.51114064,0.365,1.5423973,1.2771034
0.81132185,0.41,2.378685,2.004664
0.83268124,0.428,2.3566463,1.9936718
0.10465938,0.631,1.000151,1.0001383
0.35096562,0.863,1.0001554,1.000022
0.9378344,0.126,3.6664016,3.275816
0.0404375,0.979,0.99976885,0.9999651
0.591375,0.675,1.0575274,1.0291142
0.77958125,0.358,2.5293055,2.1203315
0.29591876,0.815,1.0001266,1.0000106
0.9509719,0.763,1.4971222,1.3326072
0.20691875,0.655,1.0003016,1.0002071
0.93170315,0.492,2.3403792,2.009479
0.38000625,0.112,2.6612422,1.5874969
0.11378125,0.739,1.0001543,1.0001293
0.15580624,0.847,1.0000557,1.0000113
0.62485,0.396,1.8584349,1.5224694
0.573775,0.061,3.642236,2.6849928
0.6111531,0.259,2.5478344,2.0128968
0.25998437,0.598,1.0004759,1.0003406
0.76668435,0.417,2.223725,1.8578309
0.92353123,0.142,3.6100624,3.215434
0.6882625,0.096,3.5745971,2.9064703
0.9258,0.524,2.2022288,1.8881938
0.44798124,0.895,1.0001285,1.00036
0.47833437,0.386,1.3206012,1.150581
0.18130624,0.849,1.0001057,0.9999691
0.8854188,0.003,3.9916441,3.3860967
0.88888127,0.597,1.8432224,1.5857191
0.31280938,0.693,1.0005293,1.0001965
0.23034687,0.3,0.9996359,0.9999214
0.20578125,0.471,1.0001372,1.0001122
0.22337812,0.213,1.0000985,0.99994
0.30394375,0.527,1.0002203,1.0002067
0.48451874,0.887,1.0003392,1.0002974
0.38874376,0.489,1.0056341,1.0024232
0.27793437,0.774,1.0002561,1.0001152
0.3490625,0.466,1.0011468,1.0004183
0.49895936,0.33,1.6571083,1.3338301
0.36853126,0.09,2.8501506,1.5993264
0.38395312,0.789,1.0004432,1.0002142
0.31771562,0.818,1.0001644,1.0000172
0.8955563,0.904,1.1645648,1.1054798
0.25939375,0.907,0.99983925,0.9999138
0.7876625,0.345,2.60988,2.1946726
0.92945,0.378,2.7876053,2.4181688
0.53608435,0.878,1.001029,1.0005685
0.63746876,0.647,1.1436992,1.0762755
0.57998437,0.613,1.1005558,1.0506258
0.850375,0.463,2.255113,1.9129314
0.471775,0.915,1.0001422,1.0003
0.156625,0.925,0.9999491,0.9999586
0.7996406,0.425,2.28117,1.9178313
0.84961873,0.795,1.2504365,1.1525915
0.29839376,0.891,0.9998479,0.99984545
0.05268125,0.097,0.99964345,0.99968827
0.7448969,0.887,1.0468178,1.0250673
0.74052185,0.654,1.3229709,1.1913868
0.42890626,0.542,1.0095187,1.0041217
0.75229377,0.808,1.106659,1.0589131
0.10161875,0.102,0.9996831,0.99964744
0.756325,0.452,2.0390654,1.706681
0.89190626,0.236,3.26616,2.8661828
0.87435627,0.379,2.6666806,2.2845466
0.39139062,0.258,1.4350779,1.1629013
0.009584375,0.441,0.99999404,0.99990606
0.6514937,0.643,1.1726193,1.0932678
0.45541564,0.223,2.108941,1.5327181
0.013728125,0.065,0.99984705,0.9998613
0.63488436,0.441,1.6940762,1.4151568
0.0356625,0.83,0.9999702,1.0000969
0.95170623,0.721,1.6065812,1.4132947
0.16026562,0.187,0.99995685,0.9999235
0.48424688,0.702,1.0027909,1.0015866
0.5932875,0.124,3.3007681,2.540333
0.740425,0.35,2.460555,2.0414362
0.7395812,0.564,1.564377,1.3524159
0.7372969,0.968,1.0190904,1.0116377
0.6887781,0.216,2.9963474,2.455799
0.28452814,0.361,0.99991083,1.0001831
0.5302031,0.134,3.0999446,2.2662177
0.23797187,0.309,0.99973166,1.0000124
0.31775624,0.108,2.0044491,1.2083703
0.8393813,0.78,1.2593209,1.1575682
0.7993375,0.467,2.0999177,1.7689332
0.5526281,0.551,1.138316,1.0686213
0.68191874,0.726,1.1096591,1.0590061
0.41770938,0.512,1.0116614,1.0048698
0.3315,0.946,0.9998326,0.9998545
0.28605312,0.653,1.0005183,1.0002991
0.18580313,0.45,1.000067,1.0000666
0.36445624,0.471,1.0024223,1.0010108
0.1416875,0.108,1.0000997,0.9999005
0.650525,0.729,1.0731181,1.0382556
0.65285313,0.813,1.0292387,1.0148629
0.41198438,0.395,1.0886993,1.0347364
0.14550938,0.993,0.99987596,1.0000051
0.25298437,0.478,1.000027,1.0001878
0.6943125,0.826,1.0463642,1.0239577
0.61455315,0.489,1.4468983,1.2515588
0.81060624,0.361,2.5946376,2.1924005
0.454775,0.613,1.0057473,1.0027424
0.46914688,0.817,1.0004796,1.0003585
0.04969375,0.778,1.000108,1.0001098
0.22231562,0.789,1.0001726,1.0000961
0.9132406,0.072,3.8037791,3.3548484
0.8438031,0.558,1.8654562,1.5944065
0.5076219,0.416,1.3296505,1.1622808
0.5758875,0.313,2.1008859,1.65923
0.15954375,0.673,1.0002093,1.0001779
0.12853125,0.507,1.000051,1.000239
0.29266876,0.637,1.0005314,1.0002867
0.22919375,0.771,1.0001972,1.0001279
0.7921156,0.697,1.3340092,1.2030393
0.4363469,0.227,1.9573013,1.4309136
0.89803123,0.26,3.1867707,2.7918699
0.43359375,0.629,1.0018896,1.0011292
0.35149688,0.341,1.035222,1.0106977
0.6109281,0.631,1.1240431,1.0642953
0.18240938,0.921,1.0000107,0.99988616
0.70733124,0.952,1.0133862,1.0075601
0.12065625,0.416,0.99994105,1.0002152
0.6224344,0.341,2.1266296,1.7100512
0.4445375,0.848,1.0002289,1.0003157
0.7942625,0.406,2.3505163,1.9740143
0.4761094,0.036,3.719857,2.3711615
0.55986565,0.918,1.0011184,1.0005646
0.04478125,0.102,0.99973935,0.9997071
0.7797094,0.673,1.362065,1.2205197
0.4435,0.313,1.4596505,1.2039142
0.35552812,0.931,0.99998957,0.9999959
0.7515719,0.062,3.7633293,3.1240218
0.5286437,0.449,1.2991755,1.1504364
0.5737344,0.614,1.0908983,1.0454487
0.9047313,0.996,1.1135248,1.083347
0.1912,0.521,1.0001957,1.0001607
0.422875,0.705,1.0006552,1.0003027
0.18815,0.891,1.0000615,0.9999143
0.85656875,0.663,1.5575652,1.3648154
0.41404375,0.65,1.0008633,1.0004213
0.07966875,0.145,0.99968904,0.99976975
0.63969064,0.086,3.5728796,2.8112164
0.9598625,0.351,2.9488578,2.5850122
0.30311874,0.545,1.0003312,1.0002174
0.3974,0.909,1.0001922,1.0002309
0.18533126,0.597,1.0002453,1.0002077
0.60744065,0.394,1.8029023,1.4772761
0.23674062,0.029,1.0164969,0.9992131
0.64430314,0.301,2.419641,1.9450442
0.82909685,0.427,2.351578,1.9880598
0.3363844,0.823,1.0002258,1.0000327
0.71660626,0.484,1.7852578,1.5034249
0.5680031,0.587,1.1141107,1.057047
0.1881375,0.007,0.9958332,0.9975188
0.01065625,0.647,1.0001962,1.0001196
0.576725,0.285,2.268586,1.7753675
0.8535563,0.812,1.2294428,1.1394509
0.23257813,0.739,1.0002621,1.0001743
0.23277187,0.101,1.0044584,0.9980858
0.5488375,0.71,1.015708,1.0080377
0.5838031,0.056,3.6802585,2.7290363
0.4663031,0.316,1.5651199,1.2668697
0.49701875,0.106,3.2183278,2.242557
0.41378438,0.858,1.0002925,1.0003548
0.64068127,0.572,1.2872491,1.1590598
0.86131877,0.808,1.2473456,1.1515642
0.8821375,0.632,1.7109095,1.482304
0.77788126,0.521,1.822448,1.5468119
0.8004375,0.268,2.9853897,2.5413003
0.145225,0.657,1.0001771,1.0001869
0.66005313,0.599,1.2709584,1.1513724
0.28872812,0.221,1.0144552,1.0020087
0.36076564,0.182,1.7197771,1.2295244
0.44499063,0.394,1.1795162,1.0774124
0.2281375,0.665,1.0003704,1.000243
0.8974062,0.698,1.552242,1.3659751
0.10520312,0.887,1.0000331,1.0001045
0.21720937,0.377,0.9996192,0.99994284
0.65168124,0.311,2.3896224,1.9274452
0.6132219,0.898,1.0041232,1.0022002
0.44231874,0.388,1.1855278,1.0796199
0.7478625,0.582,1.5299417,1.330059
0.8145969,0.346,2.6712072,2.262616
0.6725375,0.764,1.0671787,1.0352849
0.88005936,0.718,1.4637846,1.3002442
0.22441563,0.245,0.99992913,0.9999436
0.045215625,0.854,0.9999651,1.0000731
0.58931875,0.28,2.346767,1.8426712
0.3839656,0.726,1.0004781,1.0001895
0.82430315,0.006,3.9804223,3.303949
0.15608437,0.939,0.9999307,0.9999554
0.9039375,0.844,1.2542299,1.1606226
0.64302814,0.826,1.0211226,1.010675
0.40911874,0.706,1.000562,1.0002083
0.7722812,0.691,1.3078376,1.1843264
0.6054969,0.486,1.4284627,1.2385118
0.46088436,0.978,1.0000697,1.0003752
0.007428125,0.824,0.99989355,1.0001076
0.280575,0.155,1.0712198,1.0097755
0.5588781,0.073,3.5537212,2.602009
0.030984376,0.642,1.0001677,1.0001115
0.0023625,0.868,0.999783,1.0000808
0.41307813,0.662,1.0007703,1.0003413
0.43020624,0.265,1.6487541,1.2813855
0.39182812,0.32,1.1831528,1.0681362
0.34291562,0.177,1.5797912,1.1644666
0.703575,0.4,2.1099644,1.7410778
0.60546565,0.951,1.0016549,1.0009452
0.8198781,0.952,1.0617093,1.0396211
0.003559375,0.049,0.999879,1.0000154
0.6074,0.81,1.0132573,1.006875
0.25555626,0.232,1.0008357,0.9996035
0.5316031,0.695,1.0131567,1.0066495
0.48847187,0.074,3.4432106,2.3234296
0.95395,0.144,3.626647,3.2531288
0.35812813,0.963,0.9999605,1.0000081
0.21022187,0.798,1.0001764,1.0000663
0.311325,0.94,0.99974287,0.99977887
0.23470312,0.364,0.9995356,0.9999355
0.2585469,0.889,0.99988085,0.9999387
0.89013124,0.76,1.3867929,1.2473874
0.47735938,0.776,1.0007695,1.0005635
0.89495,0.243,3.2449107,2.84718
0.34025,0.332,1.0256473,1.0071144
0.8738469,0.972,1.0928898,1.0650674
0.006659375,0.785,0.99999166,1.0001228
0.22974688,0.999,0.9999601,0.9998505
0.91755,0.863,1.2450969,1.1569369
0.104190625,0.734,1.0001683,1.0001267
0.09194688,0.825,1.0001185,1.0001143
0.0234625,0.08,0.99983054,0.9997736
0.386675,0.208,1.7367079,1.2713647
0.47419688,0.7,1.0020453,1.0012443
0.6367406,0.494,1.4991438,1.2888095
0.7538813,0.247,2.9854202,2.5072322
0.7956344,0.822,1.139817,1.0801748
0.90739065,0.252,3.229865,2.839403
0.57056874,0.186,2.866734,2.1933115
0.897875,0.906,1.1651082,1.1062442
0.49987188,0.959,1.000308,1.0002663
0.50140935,0.706,1.0046166,1.0024526
0.16647813,0.425,0.9999943,1.0000778
0.3883781,0.328,1.1490269,1.0546488
0.62057185,0.833,1.0126222,1.0064578
0.52269685,0.012,3.9187777,2.5928
0.2901469,0.363,1.0001513,1.0001216
0.3968,0.6,1.000941,1.0004193
0.079721875,0.334,0.9999675,1.0000513
0.097953126,0.958,0.9999623,1.0000943
0.43623126,0.496,1.0301067,1.0123152
0.43893126,0.332,1.3521465,1.1529526
0.5901156,0.067,3.6235418,2.7208426
0.6784812,0.198,3.0660257,2.502164
0.23479688,0.839,1.0000635,1.000035
0.13237813,0.177,0.99983513,0.9997478
0.7159031,0.7,1.1909435,1.1076031
0.2683625,0.583,1.0004404,1.0003302
0.25862187,0.231,1.0013418,0.9994471
0.6230438,0.231,2.747858,2.1797144
0.58498126,0.558,1.191032,1.0988579
0.3618844,0.542,1.0006025,1.0001558
0.7728937,0.147,3.450098,2.9349656
0.186075,0.96,0.9999777,0.9998493
0.83483124,0.31,2.8736148,2.4580364
0.88114375,0.15,3.5503368,3.127747
0.50765,0.07,3.504078,2.4181173
0.33756563,0.192,1.4152708,1.1144803
0.20824687,0.929,1.0000334,0.99988145
0.4442625,0.974,1.0000783,1.0003984
0.21918125,0.261,0.999692,0.9998635
0.24642187,0.633,1.0004846,1.0003124
0.7623031,0.27,2.8967311,2.4342945
0.25024375,0.679,1.000448,1.0002762
0.41929686,0.363,1.1709479,1.0692016
0.30394062,0.033,3.1982262,1.2901653
0.36358437,0.72,1.0004857,1.0001278
0.045303125,0.561,1.0001173,1.000024
0.2264,0.745,1.0002418,1.0001583
0.29720625,0.092,1.9071629,1.1300349
0.26870936,0.459,1.0000451,1.0002038
0.5641375,0.442,1.4412277,1.2370201
0.86105627,0.549,1.9437865,1.6597886
0.0436625,0.99,0.9997853,0.9999598
0.16274062,0.907,0.9999822,0.99994504
0.59883124,0.603,1.1428874,1.0737728
0.2575125,0.52,1.0002248,1.0002663
0.17166562,0.46,1.0000591,1.000119
0.57912815,0.922,1.0014374,1.0007753
0.61927813,0.726,1.0483586,1.0248568
0.08495,0.943,0.9999717,1.0000759
0.203675,0.237,0.9996497,0.9998411
0.4287,0.325,1.3313379,1.1398737
0.6973969,0.159,3.2938251,2.7131596
0.003803125,0.493,1.0001106,0.9999525
0.31345624,0.039,3.1672418,1.3511728
0.17336562,0.123,1.0001888,0.9998453
0.9264531,0.756,1.4656378,1.3068297
0.44435626,0.14,2.7539892,1.8389131
0.16280313,0.402,0.9999516,1.0000482
0.6602844,0.804,1.0365012,1.0186794
0.65353125,0.041,3.803753,2.9512198
0.15265937,0.045,1.000567,0.99944484
0.14222813,0.028,1.0007749,0.999527
0.19707812,0.975,0.9999939,0.9998297
0.053971875,0.158,0.99991363,0.99979746
0.43370938,0.983,1.0000772,1.000371
0.35726562,0.843,1.0002555,1.0000572
0.3024594,0.54,1.0003114,1.0002185
0.8286469,0.437,2.3074737,1.9503033
0.5444625,0.051,3.6759586,2.610566
0.72885936,0.996,1.0146652,1.0093436
0.40375936,0.882,1.0002655,1.0002977
0.5433,0.174,2.8628368,2.1409137
0.25677812,0.494,1.0001084,1.0002209
0.4173844,0.645,1.000968,1.0005212
0.3019875,0.004,3.8985538,1.3057723
0.6491875,0.438,1.7561145,1.4618598
0.6837125,0.173,3.2024348,2.6207886
0.9166281,0.857,1.2527823,1.1615745
0.1862125,0.644,1.0002618,1.0001979
0.6362219,0.32,2.2888424,1.8390658
0.17973438,0.725,1.0002322,1.0001278
0.8959625,0.438,2.4719033,2.1157517
0.36903125,0.299,1.14915,1.0505975
0.40973437,0.343,1.1887435,1.0744966
0.0233875,0.943,0.9997087,1.0000111
0.43682188,0.31,1.4385189,1.1908975
0.306125,0.764,1.0003257,1.00012
0.092378125,0.371,0.999945,1.0001202
0.3298125,0.572,1.0002064,1.000093
0.29834062,0.795,1.0002049,1.0000572
0.9294438,0.542,2.1428123,1.8385034
0.55380315,0.011,3.9315863,2.7028937
0.26044062,0.722,1.0003853,1.0002229
0.78554374,0.299,2.8153157,2.3765543
0.71059686,0.186,3.1877747,2.641939
0.6070125,0.074,3.6017423,2.7527335
0.48159376,0.709,1.0022291,1.0013325
0.7038562,0.234,2.9393458,2.422839
0.3212375,0.989,0.999719,0.9997729
0.7002,0.799,1.0661492,1.0349098
0.47588125,0.254,1.9996867,1.5014669
0.39531562,0.511,1.0045714,1.0020854
0.7971125,0.657,1.4386836,1.2739456
0.37394375,0.002,3.9752162,1.8581707
0.59487814,0.876,1.0037808,1.002064
0.9489781,0.104,3.7332666,3.3394449
0.37299374,0.12,2.507968,1.5110644
0.7680594,0.171,3.3457043,2.84072
0.007659375,0.213,1.0001142,0.9998581
0.82738435,0.006,3.980574,3.3083885
0.46467188,0.106,3.1302886,2.0913532
0.7060281,0.473,1.7966261,1.5085526
0.9088906,0.282,3.1214664,2.7333043
0.43014687,0.35,1.2480986,1.1042907
0.804525,0.562,1.7465628,1.4957508
0.7617969,0.297,2.7693486,2.3205056
0.6691281,0.568,1.3669848,1.2111835
0.10662813,0.419,0.9999572,1.0001857
0.7491438,0.048,3.8158107,3.1440392
0.76927185,0.814,1.1187427,1.0665289
0.27820626,0.715,1.0004328,1.0002335
0.8982594,0.252,3.216683,2.8213706
0.039534375,0.495,1.0000429,0.99996173
0.35508126,0.204,1.4915574,1.1528115
0.58353436,0.043,3.7541983,2.7560604
0.34310937,0.648,1.0004283,1.0000949
0.34117812,0.228,1.2474445,1.0710934
0.07193437,0.582,1.000145,1.0000547
0.55188125,0.891,1.0012189,1.0006609
0.8235375,0.902,1.093868,1.055857
0.018290626,0.971,0.9996648,0.9999976
0.9439625,0.265,3.2350464,2.8633754
0.80509377,0.229,3.1607485,2.7070491
0.8741906,0.476,2.2631164,1.9267716
0.5190312,0.608,1.0376678,1.017827
0.9242719,0.936,1.1653427,1.1128565
0.52287185,0.276,2.0929198,1.60677
0.4969125,0.045,3.6714463,2.4416974
0.47529376,0.993,1.0001109,1.000331
0.5496875,0.18,2.8424387,2.139217
0.07103125,0.779,1.0001587,1.0001096
0.89800626,0.762,1.3972523,1.2554481
0.94286877,0.738,1.5430585,1.3649678
0.22551875,0.497,1.000206,1.0001979
0.8094062,0.318,2.7837408,2.361703
0.6382281,0.414,1.8234782,1.5040654
0.5738406,0.741,1.0172884,1.0089707
0.469275,0.707,1.0015366,1.0010052
0.31832188,0.016,3.6833174,1.4274772
0.30734062,0.067,2.514772,1.2442108
0.94962186,0.59,2.0162156,1.7367573
0.43759376,0.671,1.0011172,1.0007213
0.19135626,0.361,0.99981594,0.9999178
0.91795623,0.483,2.343058,2.008166
0.46250314,0.885,1.000171,1.0003052
0.82348436,0.137,3.541579,3.066173
0.84636563,0.588,1.7665107,1.5186726
0.15045312,0.218,0.99985904,0.99980444
0.88769686,0.488,2.248886,1.9183846
0.0116625,0.705,1.0001442,1.0001432
0.555375,0.616,1.066581,1.0326823
0.92735,0.085,3.7740328,3.349722
0.25925624,0.836,1.000023,1.0000182
0.8668187,0.081,3.757293,3.2760854
0.2923906,0.915,0.99976254,0.99981
0.73148125,0.063,3.7485073,3.083158
0.59830314,0.307,2.2235022,1.7623154
0.64316875,0.285,2.503939,2.0096679
0.59744686,0.948,1.0014865,1.0008289
0.24934688,0.096,1.0070822,0.9992149
0.9047469,0.569,1.9819193,1.6996907
0.027303126,0.35,0.99996156,0.99984115
0.45825624,0.521,1.0359042,1.0153195
0.5873125,0.338,2.0077963,1.6041994
0.52839375,0.778,1.0029984,1.0017533
0.008009375,0.081,1.0000567,0.9999311
0.18134688,0.584,1.0002282,1.0002089
0.31186563,0.217,1.1104616,1.022987
0.06548125,0.391,1.0000107,0.9999732
0.46835,0.031,3.75289,2.3454652
0.5482531,0.235,2.4708118,1.8824987
0.73396873,0.077,3.693808,3.0576327
0.84980625,0.61,1.7020481,1.4704964
0.34927186,0.666,1.0004478,1.0000957
0.371725,0.323,1.1046519,1.03589
0.93198436,0.491,2.3449585,2.01358
0.35606563,0.3,1.1002915,1.0317804
0.115015626,0.104,0.9997965,0.9996716
0.7935125,0.236,3.1109962,2.6522498
0.09725,0.802,1.0001366,1.0001183
0.62350935,0.832,1.0135682,1.0069207
0.16733438,0.184,0.999959,0.9999727
0.635575,0.724,1.0630237,1.032675
0.7795,0.072,3.7411928,3.1549182
0.16681875,0.955,0.9999303,0.9999056
0.8816031,0.716,1.4719199,1.306189
0.096196875,0.176,0.99970233,0.9998149
0.8725344,0.454,2.349028,2.0002341
0.7550656,0.225,3.0887504,2.6006157
0.5124437,0.947,1.0004894,1.0002815
0.5936844,0.18,2.9681094,2.305529
0.83295935,0.647,1.5481693,1.3550339
0.54071563,0.533,1.1438385,1.0706555
0.88060623,0.246,3.2129655,2.8075488
0.7067469,0.721,1.1475501,1.0815233
0.021865625,0.214,1.0001402,0.99982977
0.43490624,0.889,1.0001726,1.0003881
0.2016375,0.394,0.99986476,0.99997646
0.8011969,0.88,1.0914108,1.0523643
0.922075,0.662,1.7116961,1.4889208
0.4370875,0.93,1.0001206,1.0004054
0.7178938,0.75,1.1273305,1.0701083
0.3547094,0.739,1.0004988,1.0001078
0.77853435,0.017,3.938461,3.2290869
0.6845813,0.162,3.258226,2.667032
0.1929,0.062,0.99837106,0.9982676
0.8502125,0.98,1.0723662,1.0505188
0.852775,0.373,2.6429381,2.254193
0.14817187,0.59,1.00016,1.0002322
0.506875,0.817,1.0009542,1.0006335
0.30451876,0.977,0.99964833,0.99973595
0.21255313,0.12,0.9992608,0.99912876
0.0555,0.464,1.0000342,0.9999545
0.7840125,0.114,3.5895705,3.0594897
0.49332187,0.011,3.9186633,2.4782403
0.8196812,0.286,2.9456987,2.5166254
0.5633375,0.939,1.0010334,1.0004896
0.37711874,0.13,2.424925,1.4971285
0.25446874,0.146,1.0059286,0.9983154
0.19635625,0.556,1.0002491,1.0001901
0.465575,0.595,1.0119112,1.005299
0.8797906,0.619,1.7469974,1.5094765
0.3758875,0.351,1.0701433,1.0244452
0.7635781,0.23,3.082282,2.6021242
0.5171094,0.43,1.3182275,1.1583391
0.8669094,0.339,2.8178682,2.4216292
0.5370125,0.664,1.0241292,1.0118788
0.0870125,0.42,0.9999922,1.0000911
0.8899125,0.996,1.1004535,1.0731353
0.8225688,0.526,1.9277631,1.6383805
0.39300314,0.324,1.176659,1.0659686
0.46884376,0.804,1.000534,1.0003893
0.537075,0.376,1.6043719,1.3230494
0.07293125,0.937,0.9999514,1.0000496
0.637775,0.419,1.7993426,1.4873097
0.23126875,0.363,0.999511,0.9999207
0.24981563,0.961,0.9998319,0.999882
0.36787188,0.355,1.0493286,1.0165931
0.19513126,0.603,1.0002713,1.0002064
0.7404781,0.901,1.0383694,1.0205597
0.41363126,0.849,1.0003074,1.0003525
0.51989686,0.696,1.0095503,1.0048442
0.4859875,0.236,2.1825294,1.6162338
0.18116562,0.26,0.9997138,0.9998745
0.36615312,0.7,1.000469,1.0001286
0.35777187,0.48,1.0013318,1.0005358
0.46049374,0.597,1.0097063,1.0043535
0.62549376,0.118,3.3879967,2.6649146
